index,Long,Lat,UTM_X,UTM_Y,Cov00
210,127.07779799999999,37.5413494,330181.87592242623,4156664.8844533814,0.00019600000000000002
211,127.07779649999999,37.54135,330181.7447525653,4156664.9537394526,0.00019600000000000002
212,127.07779509999999,37.5413508,330181.6228719576,4156665.0450367704,0.00019600000000000002
213,127.0777937,37.5413516,330181.5009913526,4156665.136334089,0.00019600000000000002
214,127.07779239999999,37.541352499999995,330181.3881730872,4156665.238546689,0.00019600000000000002
215,127.0777912,37.5413534,330181.28419024707,4156665.3405786045,0.00019600000000000002
216,127.07779,37.541354399999996,330181.1804343243,4156665.453706485,0.00019600000000000002
217,127.07778889999999,37.5413554,330181.08551382663,4156665.566653683,0.00019600000000000002
218,127.07778769999999,37.5413563,330180.9815309944,4156665.668685602,0.00019600000000000002
219,127.0777866,37.5413573,330180.8866105019,4156665.7816328015,0.00019600000000000002
220,127.07778549999999,37.5413584,330180.79191692756,4156665.9056759654,0.00019600000000000002
221,127.0777844,37.5413594,330180.69699644047,4156666.0186231663,0.00019600000000000002
222,127.0777835,37.5413606,330180.6202006328,4156666.153400924,0.00019600000000000002
223,127.07778259999999,37.5413618,330180.5434048254,4156666.2881786837,0.00019600000000000002
224,127.0777816,37.541363,330180.4577735993,4156666.4231371298,0.00019600000000000002
225,127.0777806,37.5413642,330180.3721423762,4156666.558095578,0.00019600000000000002
226,127.0777796,37.541365299999995,330180.28628423985,4156666.681958062,0.00019600000000000002
227,127.07777879999999,37.541366599999996,330180.2185507804,4156666.8276511026,0.00019600000000000002
228,127.07777779999999,37.541367799999996,330180.1329195679,4156666.9626095523,0.00019600000000000002
229,127.0777768,37.541368999999996,330180.0472883561,4156667.097568004,0.00019600000000000002
230,127.0777756,37.5413701,330179.9437593897,4156667.2217918676,0.00019600000000000002
231,127.0777744,37.5413713,330179.8404573432,4156667.357111698,0.00019600000000000002
232,127.07777309999999,37.5413724,330179.72809296084,4156667.481516251,0.00019600000000000002
233,127.07777189999999,37.5413736,330179.6247909213,4156667.6168360836,0.00019600000000000002
234,127.07777069999999,37.5413747,330179.52126196795,4156667.741059951,0.00019600000000000002
235,127.0777696,37.541376,330179.4270222746,4156667.887295064,0.00019600000000000002
236,127.07776849999999,37.5413773,330179.33278258226,4156668.0335301775,0.00019600000000000002
237,127.0777674,37.5413786,330179.23854289355,4156668.179765292,0.00019600000000000002
238,127.07776639999999,37.541379899999995,330179.1531386275,4156668.3258197173,0.00019600000000000002
239,127.0777653,37.5413812,330179.05889894546,4156668.472054834,0.00019600000000000002
240,127.07776419999999,37.541382399999996,330178.96443234885,4156668.607193988,0.00019600000000000002
241,127.0777631,37.541383599999996,330178.8699657555,4156668.7423331407,0.00019600000000000002
242,127.07776199999999,37.541384799999996,330178.7754991652,4156668.877472296,0.00019600000000000002
243,127.077761,37.5413859,330178.6896410806,4156669.0013348,0.00019600000000000002
244,127.07775989999999,37.5413871,330178.5951744942,4156669.1364739574,0.00019600000000000002
245,127.07775889999999,37.5413882,330178.50931641506,4156669.260336461,0.00019600000000000002
246,127.0777579,37.5413893,330178.4234583364,4156669.3841989674,0.00019600000000000002
247,127.0777569,37.541390299999996,330178.3373733414,4156669.49696551,0.00019600000000000002
248,127.077756,37.5413913,330178.26012376684,4156669.6095513636,0.00019600000000000002
249,127.077755,37.5413923,330178.17403877655,4156669.7223179056,0.00019600000000000002
250,127.07775409999999,37.5413934,330178.09701612784,4156669.845999726,0.00019600000000000002
251,127.07775319999999,37.541394499999996,330178.01999347936,4156669.9696815466,0.00019600000000000002
252,127.0777523,37.5413955,330177.94274391374,4156670.0822674045,0.00019600000000000002
253,127.07775129999999,37.5413967,330177.8571127722,4156670.217225881,0.00019600000000000002
254,127.0777504,37.5413977,330177.77986321354,4156670.3298117397,0.00019600000000000002
255,127.07774939999999,37.5413989,330177.6942320751,4156670.464770218,0.00019600000000000002
256,127.0777485,37.5414001,330177.6174363611,4156670.5995480088,0.00019600000000000002
257,127.0777475,37.5414013,330177.5318052306,4156670.7345064897,0.00019600000000000002
258,127.0777466,37.5414025,330177.4550095197,4156670.8692842806,0.00019600000000000002
259,127.0777456,37.5414037,330177.3693783971,4156671.004242764,0.00019600000000000002
260,127.07774479999999,37.541404899999996,330177.30141810793,4156671.138839867,0.00019600000000000002
261,127.077744,37.5414062,330177.2336847416,4156671.284532935,0.00019600000000000002
262,127.0777432,37.541407299999996,330177.1654975388,4156671.4080340737,0.00019600000000000002
263,127.07774239999999,37.541408499999996,330177.09753725666,4156671.542631178,0.00019600000000000002
264,127.0777416,37.541409699999996,330177.0295769768,4156671.6772282836,0.00019600000000000002
265,127.0777409,37.541411,330176.9706790381,4156671.8227406647,0.00019600000000000002
266,127.0777401,37.5414123,330176.9029456839,4156671.9684337354,0.00019600000000000002
267,127.07773929999999,37.5414135,330176.83498541114,4156672.1030308423,0.00019600000000000002
268,127.0777384,37.5414147,330176.7581897277,4156672.237808642,0.00019600000000000002
269,127.0777375,37.5414159,330176.68139404466,4156672.372586442,0.00019600000000000002
270,127.0777366,37.5414171,330176.60459836427,4156672.507364242,0.00019600000000000002
271,127.0777358,37.5414183,330176.5366381013,4156672.6419613524,0.00019600000000000002
272,127.0777347,37.5414196,330176.4423985183,4156672.788196503,0.00019600000000000002
273,127.07773379999999,37.5414208,330176.36560284597,4156672.922974306,0.00019600000000000002
274,127.07773279999999,37.541422,330176.27997176413,4156673.0579328025,0.00019600000000000002
275,127.0777317,37.5414232,330176.1855052687,4156673.1930719907,0.00019600000000000002
276,127.07773069999999,37.5414245,330176.10010111274,4156673.3391264533,0.00019600000000000002
277,127.07772969999999,37.5414256,330176.0142431153,4156673.4629889876,0.00019600000000000002
278,127.0777284,37.5414266,330175.90165195655,4156673.5762976347,0.00019600000000000002
279,127.07772709999999,37.5414277,330175.7892877236,4156673.7007022486,0.00019600000000000002
280,127.0777258,37.541428599999996,330175.6764696484,4156673.8029149333,0.00019600000000000002
281,127.0777244,37.5414296,330175.5550430854,4156673.9164042776,0.00019600000000000002
282,127.0777231,37.5414305,330175.4422250161,4156674.018616966,0.00019600000000000002
283,127.0777217,37.5414313,330175.32034461066,4156674.1099143843,0.00019600000000000002
284,127.07772039999999,37.541432199999996,330175.2075265468,4156674.212127075,0.00019600000000000002
285,127.0777191,37.5414331,330175.09470848576,4156674.31433977,0.00019600000000000002
286,127.07771779999999,37.5414341,330174.98211735126,4156674.4276484298,0.00019600000000000002
287,127.07771659999999,37.541435,330174.87813470885,4156674.529680432,0.00019600000000000002
288,127.0777153,37.541435899999996,330174.76531665615,4156674.631893131,0.00019600000000000002
289,127.07771389999999,37.5414367,330174.64343626937,4156674.7231905595,0.00019600000000000002
290,127.0777126,37.5414375,330174.53039129777,4156674.8143072966,0.00019600000000000002
291,127.0777112,37.5414384,330174.40873783856,4156674.9167006933,0.00019600000000000002
292,127.07770989999999,37.5414392,330174.29569287226,4156675.0078174337,0.00019600000000000002
293,127.0777085,37.5414399,330174.1735855712,4156675.0880189054,0.00019600000000000002
294,127.07770699999999,37.541440699999995,330174.0428697852,4156675.1794970366,0.00019600000000000002
295,127.07770559999999,37.541441299999995,330173.92053556157,4156675.2486025463,0.00019600000000000002
296,127.07770409999999,37.541441999999996,330173.7895928555,4156675.3289847174,0.00019600000000000002
297,127.0777025,37.541442499999995,330173.64936088864,4156675.387355656,0.00019600000000000002
298,127.0777009,37.541443099999995,330173.50935584947,4156675.456822561,0.00019600000000000002
299,127.0776994,37.5414436,330173.37795929844,4156675.5150128095,0.00019600000000000002
300,127.0776978,37.5414441,330173.2377273351,4156675.573383755,0.00019600000000000002
